season,week,game_id,home_gameday,home_home_team,home_away_team,home_home_score,home_away_score,home_home_win,home_total_points,home_team,home_opp_team,home_is_home,home_rest_days,home_points_for,home_points_against,home_team_win,home_off_plays,home_off_epa_sum,home_off_epa_mean,home_def_plays,home_def_epa_sum,home_def_epa_mean,home_rolling_off_epa_3,home_rolling_def_epa_3,home_net_epa_mean,home_rolling_net_epa_3,away_gameday,away_home_team,away_away_team,away_home_score,away_away_score,away_home_win,away_total_points,away_team,away_opp_team,away_is_home,away_rest_days,away_points_for,away_points_against,away_team_win,away_off_plays,away_off_epa_sum,away_off_epa_mean,away_def_plays,away_def_epa_sum,away_def_epa_mean,away_rolling_off_epa_3,away_rolling_def_epa_3,away_net_epa_mean,away_rolling_net_epa_3,home_win,diff_rolling_off_epa_3,diff_rolling_def_epa_3,diff_rolling_net_epa_3,diff_rest_days,home_prev_cluster_name,away_prev_cluster_name,home_prev_off_epa_mean,home_prev_def_epa_mean,home_prev_win_pct,away_prev_off_epa_mean,away_prev_def_epa_mean,away_prev_win_pct,diff_prev_off_epa_mean,diff_prev_def_epa_mean,diff_prev_win_pct,segment_home_seg,home_dyn_cluster_name,segment_away_seg,away_dyn_cluster_name
2019,5,2019_05_JAX_CAR,2019-10-06,CAR,JAX,34.0,27.0,1,61.0,CAR,JAX,1,7.0,34.0,27.0,1,84.0,4.870495,0.05798208,101.0,0.642094,0.0063573667,-0.018392359217007954,0.1162206878264745,0.05162471,-0.1346130520105362,2019-10-06,CAR,JAX,34.0,27.0,1,61.0,JAX,CAR,0,7.0,27.0,34.0,0,101.0,-0.642094,-0.0063573667,84.0,-4.870495,-0.05798208,-0.0009147214392820994,0.06428434203068416,0.05162471,-0.06519906719525655,1,-0.017477637777725853,0.051936345795790345,-0.06941398481527965,0.0,,,,,,,,,,,,G5-8,Balanced,G5-8,Balanced
2019,9,2019_09_TEN_CAR,2019-11-03,CAR,TEN,30.0,20.0,1,50.0,CAR,TEN,1,7.0,30.0,20.0,1,87.0,4.048946,0.04653961,90.0,6.3182626,0.07020292,-0.08389132221539815,-0.02032688803349932,-0.023663308,-0.06356443216403325,2019-11-03,CAR,TEN,30.0,20.0,1,50.0,TEN,CAR,0,7.0,20.0,30.0,0,90.0,-6.3182626,-0.07020292,87.0,-4.048946,-0.04653961,-0.07933966939647992,0.020750402162472408,-0.023663308,-0.1000900740424792,1,-0.004551652818918228,-0.04107729019597173,0.03652564187844595,0.0,,,,,,,,,,,,G5-8,Struggling,G9-12,Struggling
2019,11,2019_11_ATL_CAR,2019-11-17,CAR,ATL,3.0,29.0,0,32.0,CAR,ATL,1,7.0,3.0,29.0,0,89.0,-31.28567,-0.35152438,76.0,-2.4083881,-0.031689316,-0.11118130137523015,-0.05118812372287115,-0.31983507,-0.059993176410595574,2019-11-17,CAR,ATL,3.0,29.0,0,32.0,ATL,CAR,0,7.0,29.0,3.0,1,76.0,2.4083881,0.031689316,89.0,31.28567,0.35152438,-0.06619507136444251,-0.016384745637575786,-0.31983507,-0.04981032510598501,0,-0.04498623001078764,-0.034803378085295364,-0.010182851304610566,0.0,,,,,,,,,,,,G9-12,Struggling,G9-12,Balanced
2019,13,2019_13_WAS_CAR,2019-12-01,CAR,WAS,21.0,29.0,0,50.0,CAR,WAS,1,7.0,21.0,29.0,0,95.0,-10.79932,-0.113677055,79.0,-2.5656571,-0.03247667,-0.08275765056411426,-0.08264106263717015,-0.08120038,-0.00011658668518066406,2019-12-01,CAR,WAS,21.0,29.0,0,50.0,WAS,CAR,0,7.0,29.0,21.0,1,79.0,2.5656571,0.03247667,95.0,10.79932,0.113677055,-0.16743789116541544,0.004769900192817052,-0.08120038,-0.1722077950835228,0,0.08468024060130118,-0.0874109628299872,0.17209120839834213,0.0,,,,,,,,,,,,G9-12,Struggling,G9-12,Struggling
2019,15,2019_15_SEA_CAR,2019-12-15,CAR,SEA,24.0,30.0,0,54.0,CAR,SEA,1,7.0,24.0,30.0,0,88.0,3.7142057,0.042206883,83.0,-13.918261,-0.16768989,-0.04155602057774862,-0.09492895503838857,0.20989677,0.05337293694416682,2019-12-15,CAR,SEA,24.0,30.0,0,54.0,SEA,CAR,0,7.0,30.0,24.0,1,83.0,13.918261,0.16768989,88.0,-3.7142057,-0.042206883,-0.06247764080762863,0.07437106221914291,0.20989677,-0.13684870302677155,0,0.020921620229880013,-0.16930001725753147,0.19022163997093836,0.0,,,,,,,,,,,,G13+,Struggling,G13+,Offense-heavy
2019,17,2019_17_NO_CAR,2019-12-29,CAR,NO,10.0,42.0,0,52.0,CAR,NO,1,7.0,10.0,42.0,0,88.0,-18.913984,-0.21493164,85.0,-20.702166,-0.24355489,-0.1189173012971878,-0.1452500025431315,0.028623253,0.026332701245943706,2019-12-29,CAR,NO,10.0,42.0,0,52.0,NO,CAR,0,7.0,42.0,10.0,1,85.0,20.702166,0.24355489,88.0,18.913984,0.21493164,0.16825600961844125,0.002138515682114909,0.028623253,0.16611748933792114,0,-0.28717331091562903,-0.1473885182252464,-0.13978478809197745,0.0,,,,,,,,,,,,G13+,Struggling,G13+,Balanced
2020,1,2020_01_LV_CAR,2020-09-13,CAR,LV,30.0,34.0,0,64.0,CAR,LV,1,259.0,30.0,34.0,0,82.0,11.048586,0.13473885,80.0,-19.34533,-0.24181661,-0.15558372934659323,-0.17902923623720804,0.37655544,0.023445506890614826,2020-09-13,CAR,LV,30.0,34.0,0,64.0,LV,CAR,0,,34.0,30.0,1,80.0,19.34533,0.24181661,82.0,-11.048586,-0.13473885,,,0.37655544,,0,,,,,Struggling,Struggling,-0.08187494,-0.036011275,0.3125,,,,,,,G1-4,Balanced,G1-4,Balanced
2020,4,2020_04_ARI_CAR,2020-10-04,CAR,ARI,31.0,21.0,1,52.0,CAR,ARI,1,7.0,31.0,21.0,1,92.0,15.210771,0.16533446,75.0,-4.5384593,-0.060512792,-0.0032762959599494934,-0.05840548872947693,0.22584726,0.05512919028600057,2020-10-04,CAR,ARI,31.0,21.0,1,52.0,ARI,CAR,0,7.0,21.0,31.0,0,75.0,4.5384593,0.060512792,92.0,-15.210771,-0.16533446,0.040391412563622,0.021825361996889114,0.22584726,0.018566050256292026,1,-0.04366770852357149,-0.08023085072636604,0.03656314002970855,0.0,Struggling,Struggling,-0.08187494,-0.036011275,0.3125,-0.027989604,-0.042798936,0.3125,-0.053885333,0.0067876615,0.0,G1-4,Balanced,G1-4,Balanced
2020,6,2020_06_CHI_CAR,2020-10-18,CAR,CHI,16.0,23.0,0,39.0,CAR,CHI,1,7.0,16.0,23.0,0,86.0,-10.024729,-0.11656661,83.0,1.221561,0.014717602,0.09722732752561569,0.00761018693447113,-0.13128422,0.08961714307467143,2020-10-18,CAR,CHI,16.0,23.0,0,39.0,CHI,CAR,0,10.0,23.0,16.0,1,83.0,-1.221561,-0.014717602,86.0,10.024729,0.11656661,-0.0689888447523117,0.0318969765988489,-0.13128422,-0.10088582212726276,0,0.1662161722779274,-0.02428678966437777,0.1905029652019342,-3.0,Struggling,Defense-first,-0.08187494,-0.036011275,0.3125,-0.076309316,0.07331012,0.5,-0.005565621,-0.1093214,-0.1875,G5-8,Balanced,G5-8,Balanced
2020,8,2020_08_ATL_CAR,2020-10-29,CAR,ATL,17.0,25.0,0,42.0,CAR,ATL,1,4.0,17.0,25.0,0,68.0,1.264462,0.018595029,84.0,-14.86272,-0.17693713,0.09106061855951945,-0.06758939071247975,0.19553216,0.1586500108242035,2020-10-29,CAR,ATL,17.0,25.0,0,42.0,ATL,CAR,0,4.0,25.0,17.0,1,84.0,14.86272,0.17693713,68.0,-1.264462,-0.018595029,0.08844347173968951,-0.051111807425816856,0.19553216,0.13955527544021606,0,0.002617146819829941,-0.0164775832866629,0.019094735383987427,0.0,Struggling,Struggling,-0.08187494,-0.036011275,0.3125,-0.005172218,-0.00021404214,0.4375,-0.07670272,-0.03579723,-0.125,G5-8,Balanced,G5-8,Balanced
2020,10,2020_10_TB_CAR,2020-11-15,CAR,TB,23.0,46.0,0,69.0,CAR,TB,1,7.0,23.0,46.0,0,66.0,-4.913511,-0.07444713,97.0,-26.384207,-0.27200213,0.13736245657006899,-0.19425134857495627,0.197555,0.33161380390326184,2020-11-15,CAR,TB,23.0,46.0,0,69.0,TB,CAR,0,7.0,46.0,23.0,1,97.0,26.384207,0.27200213,66.0,4.913511,0.07444713,-0.011007927358150482,-0.05073844765623411,0.197555,0.03973051905632019,0,0.14837038392821947,-0.14351290091872215,0.29188328484694165,0.0,Struggling,Defense-first,-0.08187494,-0.036011275,0.3125,-0.03734468,0.03687598,0.4375,-0.044530258,-0.07288726,-0.125,G9-12,Balanced,G9-12,Balanced
2020,11,2020_11_DET_CAR,2020-11-22,CAR,DET,20.0,0.0,1,20.0,CAR,DET,1,7.0,20.0,0.0,1,87.0,-2.347138,-0.026978597,69.0,25.705872,0.37254888,0.03959056610862414,-0.22975035508473715,-0.3995275,0.269340917468071,2020-11-22,CAR,DET,20.0,0.0,1,20.0,DET,CAR,0,7.0,0.0,20.0,0,69.0,-25.705872,-0.37254888,87.0,2.347138,0.026978597,-0.05055989325046539,-0.08101408369839191,-0.3995275,0.030454186101754505,1,0.09015045935908952,-0.14873627138634524,0.23888673136631647,0.0,Struggling,Struggling,-0.08187494,-0.036011275,0.3125,-0.04057342,-0.020652417,0.1875,-0.04130152,-0.015358858,0.125,G9-12,Balanced,G9-12,Struggling
2020,14,2020_14_DEN_CAR,2020-12-13,CAR,DEN,27.0,32.0,0,59.0,CAR,DEN,1,14.0,27.0,32.0,0,85.0,-1.7576935,-0.020678747,76.0,-5.712781,-0.07516817,-0.03612065936128298,0.04584032793839773,0.054489423,-0.08196098978320758,2020-12-13,CAR,DEN,27.0,32.0,0,59.0,DEN,CAR,0,7.0,32.0,27.0,1,76.0,5.712781,0.07516817,85.0,1.7576935,0.020678747,-0.12925775659581026,-0.044614230593045555,0.054489423,-0.08464352289835612,0,0.09313709723452729,0.09045455853144328,0.0026825331151485443,7.0,Struggling,Defense-first,-0.08187494,-0.036011275,0.3125,-0.050476074,0.019565307,0.4375,-0.031398863,-0.05557658,-0.125,G13+,Balanced,G13+,Struggling
2020,17,2020_17_NO_CAR,2021-01-03,CAR,NO,7.0,33.0,0,40.0,CAR,NO,1,7.0,7.0,33.0,0,74.0,-23.549343,-0.31823435,79.0,-9.242898,-0.11699871,-0.001964748837053776,-0.020160344739754994,-0.20123565,0.01819559559226036,2021-01-03,CAR,NO,7.0,33.0,0,40.0,NO,CAR,0,9.0,33.0,7.0,1,79.0,9.242898,0.11699871,74.0,23.549343,0.31823435,0.07248812541365623,-0.03949032351374626,-0.20123565,0.11197844644387563,0,-0.07445287425071001,0.019329978773991268,-0.09378285085161527,-2.0,Struggling,Balanced strong,-0.08187494,-0.036011275,0.3125,0.034925304,0.0592407,0.7647058823529411,-0.11680024,-0.09525198,-0.4522058823529411,G13+,Balanced,G13+,Balanced
2021,1,2021_01_NYJ_CAR,2021-09-12,CAR,NYJ,19.0,14.0,1,33.0,CAR,NYJ,1,252.0,19.0,14.0,1,82.0,-6.3643684,-0.07761425,81.0,11.316729,0.13971269,-0.1011499511078,-0.03410385797421137,-0.21732694,-0.06704609592755635,2021-09-12,CAR,NYJ,19.0,14.0,1,33.0,NYJ,CAR,0,252.0,14.0,19.0,0,81.0,-11.316729,-0.13971269,82.0,6.3643684,0.07761425,-0.061856220165888466,0.056939706206321716,-0.21732694,-0.11879592140515645,1,-0.03929373094191154,-0.09104356418053308,0.0517498254776001,0.0,Struggling,Struggling,0.011838479,-0.05598157,0.3125,-0.12729466,-0.05742746,0.125,0.13913314,0.0014458895,0.1875,G1-4,Balanced,G1-4,Balanced
2021,2,2021_02_NO_CAR,2021-09-19,CAR,NO,26.0,7.0,1,33.0,CAR,NO,1,7.0,26.0,7.0,1,92.0,0.70375705,0.007649533,61.0,20.229424,0.3316299,-0.12280687068899472,0.03701925774415334,-0.32398036,-0.15982613091667494,2021-09-19,CAR,NO,26.0,7.0,1,33.0,NO,CAR,0,7.0,7.0,26.0,0,61.0,-20.229424,-0.3316299,92.0,-0.70375705,-0.007649533,0.017859843870004017,0.17834852573772272,-0.32398036,-0.16048868000507355,1,-0.14066671455899873,-0.14132926799356937,0.0006625490883986063,0.0,Struggling,Balanced strong,0.011838479,-0.05598157,0.3125,0.04351727,0.076886825,0.7222222222222222,-0.03167879,-0.1328684,-0.4097222222222222,G1-4,Offense-heavy,G1-4,Offense-heavy
2021,5,2021_05_PHI_CAR,2021-10-10,CAR,PHI,18.0,21.0,0,39.0,CAR,PHI,1,7.0,18.0,21.0,0,91.0,-24.833618,-0.27289692,83.0,21.232134,0.25580883,0.04626822145655751,0.11701356371243794,-0.5287057,-0.07074534147977829,2021-10-10,CAR,PHI,18.0,21.0,0,39.0,PHI,CAR,0,7.0,21.0,18.0,1,83.0,-21.232134,-0.25580883,91.0,24.833618,0.27289692,-0.012236918322741985,-0.17749595642089844,-0.5287057,0.16525903095801672,0,0.0585051397792995,0.29450952013333637,-0.236004372437795,0.0,Struggling,Struggling,0.011838479,-0.05598157,0.3125,-0.06528759,-0.0131895365,0.25,0.07712607,-0.042792033,0.0625,G5-8,Offense-heavy,G5-8,Balanced
2021,6,2021_06_MIN_CAR,2021-10-17,CAR,MIN,28.0,34.0,0,62.0,CAR,MIN,1,7.0,28.0,34.0,0,95.0,-13.043799,-0.13730316,110.0,2.915082,0.026500745,-0.047247261429826416,0.0917398730913798,-0.1638039,-0.1389871264497439,2021-10-17,CAR,MIN,28.0,34.0,0,62.0,MIN,CAR,0,7.0,34.0,28.0,1,110.0,-2.915082,-0.026500745,95.0,13.043799,0.13730316,-0.038699145118395485,0.046508222818374634,-0.1638039,-0.08520736793677013,0,-0.008548116311430931,0.04523165027300517,-0.05377975851297377,0.0,Struggling,Struggling,0.011838479,-0.05598157,0.3125,0.03407859,-0.0761836,0.4375,-0.022240112,0.020202033,-0.125,G5-8,Offense-heavy,G5-8,Balanced
2021,9,2021_09_NE_CAR,2021-11-07,CAR,NE,6.0,24.0,0,30.0,CAR,NE,1,7.0,6.0,24.0,0,74.0,-30.766626,-0.41576523,79.0,9.516281,0.12045925,-0.15405856197079024,0.06762377234796683,-0.5362245,-0.22168232997258505,2021-11-07,CAR,NE,6.0,24.0,0,30.0,NE,CAR,0,7.0,24.0,6.0,1,79.0,-9.516281,-0.12045925,74.0,30.766626,0.41576523,0.0940308744708697,0.06131378188729286,-0.5362245,0.032717095067103706,0,-0.24808943644165993,0.006309990460673973,-0.25439942503968876,0.0,Struggling,Struggling,0.011838479,-0.05598157,0.3125,-0.0011626296,-0.039041966,0.4375,0.013001109,-0.016939603,-0.125,G9-12,Struggling,G9-12,Balanced
2021,11,2021_11_WAS_CAR,2021-11-21,CAR,WAS,21.0,27.0,0,48.0,CAR,WAS,1,7.0,21.0,27.0,0,66.0,4.5154257,0.06841554,86.0,-12.572455,-0.14619134,-0.1224542073905468,0.21694557617108026,0.21460688,-0.3393997848033905,2021-11-21,CAR,WAS,21.0,27.0,0,48.0,WAS,CAR,0,7.0,27.0,21.0,1,86.0,12.572455,0.14619134,66.0,-4.5154257,-0.06841554,-0.03993675857782364,-0.004541336248318355,0.21460688,-0.03539542232950529,0,-0.08251744881272316,0.2214869124193986,-0.30400436247388524,0.0,Struggling,Defense-first,0.011838479,-0.05598157,0.3125,-0.049147755,0.032399278,0.4117647058823529,0.060986236,-0.08838084,-0.09926470588235292,G9-12,Offense-heavy,G9-12,Struggling
2021,14,2021_14_ATL_CAR,2021-12-12,CAR,ATL,21.0,29.0,0,50.0,CAR,ATL,1,14.0,21.0,29.0,0,78.0,-10.778015,-0.13817967,84.0,-2.8406126,-0.03381682,-0.07513810694217682,0.07247889352341493,-0.10436286,-0.1476170023282369,2021-12-12,CAR,ATL,21.0,29.0,0,50.0,ATL,CAR,0,7.0,29.0,21.0,1,84.0,2.8406126,0.03381682,78.0,10.778015,0.13817967,-0.16873028501868248,-0.02071620027224223,-0.10436286,-0.14801407977938652,0,0.09359217807650566,0.09319509379565716,0.00039707745114961335,7.0,Struggling,Struggling,0.011838479,-0.05598157,0.3125,0.022695083,-0.035725117,0.25,-0.010856604,-0.020256452,0.0625,G13+,Struggling,G13+,Struggling
2021,16,2021_16_TB_CAR,2021-12-26,CAR,TB,6.0,32.0,0,38.0,CAR,TB,1,7.0,6.0,32.0,0,87.0,-21.005945,-0.24144764,82.0,-12.137681,-0.1480205,-0.20792184273401895,-0.039771558716893196,-0.09342714,-0.1681502858797709,2021-12-26,CAR,TB,6.0,32.0,0,38.0,TB,CAR,0,7.0,32.0,6.0,1,82.0,12.137681,0.1480205,87.0,21.005945,0.24144764,-0.0122748464345932,0.05900878583391508,-0.09342714,-0.07128362854321797,0,-0.19564699629942575,-0.09878034455080828,-0.09686665733655293,0.0,Struggling,Balanced strong,0.011838479,-0.05598157,0.3125,0.08334591,0.047794063,0.75,-0.07150743,-0.103775635,-0.4375,G13+,Struggling,G13+,Offense-heavy
2022,1,2022_01_CLE_CAR,2022-09-11,CAR,CLE,24.0,26.0,0,50.0,CAR,CLE,1,245.0,24.0,26.0,0,73.0,1.7258679,0.023642026,98.0,-7.9423,-0.08104388,-0.21387821435928345,-0.05699069797992706,0.1046859,-0.15688751637935638,2022-09-11,CAR,CLE,24.0,26.0,0,50.0,CLE,CAR,0,245.0,26.0,24.0,1,98.0,7.9423,0.08104388,73.0,-1.7258679,-0.023642026,-0.06236666813492775,0.02606644481420517,0.1046859,-0.08843311170736949,0,-0.1515115462243557,-0.08305714279413223,-0.0684544046719869,0.0,Defense-first,Struggling,-0.1321632,0.06018574,0.29411764705882354,-0.022680135,0.0019307176,0.47058823529411764,-0.10948306,0.058255024,-0.1764705882352941,G1-4,Balanced,G1-4,Balanced
2022,3,2022_03_NO_CAR,2022-09-25,CAR,NO,22.0,14.0,1,36.0,CAR,NO,1,7.0,22.0,14.0,1,76.0,-4.9660125,-0.06534227,88.0,16.428555,0.18668813,-0.07069808493057887,-0.06475548197825749,-0.2520304,-0.00594260295232137,2022-09-25,CAR,NO,22.0,14.0,1,36.0,NO,CAR,0,7.0,14.0,22.0,0,88.0,-16.428555,-0.18668813,76.0,4.9660125,0.06534227,-0.07530365760127704,0.09056366079797347,-0.2520304,-0.1658673125008742,1,0.004605572670698166,-0.15531914277623096,0.1599247095485528,0.0,Defense-first,Defense-first,-0.1321632,0.06018574,0.29411764705882354,-0.0983102,0.11288308,0.5294117647058824,-0.033852994,-0.052697342,-0.23529411764705882,G1-4,Balanced,G1-4,Struggling
2022,4,2022_04_ARI_CAR,2022-10-02,CAR,ARI,16.0,26.0,0,42.0,CAR,ARI,1,7.0,16.0,26.0,0,66.0,-21.537762,-0.3263297,89.0,6.3061886,0.07085605,-0.04771152635415395,0.055841329197088875,-0.39718574,-0.1035528580347697,2022-10-02,CAR,ARI,16.0,26.0,0,42.0,ARI,CAR,0,7.0,26.0,16.0,1,89.0,-6.3061886,-0.07085605,66.0,21.537762,0.3263297,-0.009453901400168737,-0.13619992944101492,-0.39718574,0.12674602679908276,0,-0.038257624953985214,0.19204125863810378,-0.23029888483385247,0.0,Defense-first,Balanced strong,-0.1321632,0.06018574,0.29411764705882354,0.0038482514,0.046824466,0.6111111111111112,-0.13601145,0.013361275,-0.3169934640522876,G1-4,Balanced,G1-4,Struggling
2022,5,2022_05_SF_CAR,2022-10-09,CAR,SF,15.0,37.0,0,52.0,CAR,SF,1,7.0,15.0,37.0,0,85.0,-13.164224,-0.15487322,85.0,-13.263032,-0.15603568,-0.16436877101659775,0.10647463798522949,0.0011624545,-0.27084340651830036,2022-10-09,CAR,SF,15.0,37.0,0,52.0,SF,CAR,0,6.0,37.0,15.0,1,85.0,13.263032,0.15603568,85.0,13.164224,0.15487322,-0.04844651992122332,0.2007286697626114,0.0011624545,-0.24917519589265189,0,-0.11592225109537443,-0.0942540317773819,-0.02166821062564847,1.0,Defense-first,Balanced strong,-0.1321632,0.06018574,0.29411764705882354,0.02687496,0.02349163,0.6,-0.15903816,0.03669411,-0.30588235294117644,G5-8,Struggling,G5-8,Offense-heavy
2022,7,2022_07_TB_CAR,2022-10-23,CAR,TB,21.0,3.0,1,24.0,CAR,TB,1,7.0,21.0,3.0,1,66.0,7.6289883,0.11559073,82.0,11.619095,0.14169627,-0.25419144829114276,-0.021992811933159828,-0.026105545,-0.23219863077004751,2022-10-23,CAR,TB,21.0,3.0,1,24.0,TB,CAR,0,7.0,3.0,21.0,0,82.0,-11.619095,-0.14169627,66.0,-7.6289883,-0.11559073,0.04459302251537641,-0.0797855044559886,-0.026105545,0.12437852472066879,1,-0.29878447080651915,0.05779269252282877,-0.35657715549071634,0.0,Defense-first,Balanced strong,-0.1321632,0.06018574,0.29411764705882354,0.06132575,0.06259469,0.7368421052631579,-0.19348896,-0.0024089478,-0.4427244582043343,G5-8,Struggling,G5-8,Balanced
2022,10,2022_10_ATL_CAR,2022-11-10,CAR,ATL,25.0,15.0,1,40.0,CAR,ATL,1,4.0,25.0,15.0,1,85.0,0.62222576,0.007320303,79.0,11.151334,0.14115612,0.03476973436772823,-0.02856798846429835,-0.13383582,0.06333772279322147,2022-11-10,CAR,ATL,25.0,15.0,1,40.0,ATL,CAR,0,4.0,15.0,25.0,0,79.0,-11.151334,-0.14115612,85.0,-0.62222576,-0.007320303,-0.02046819430931161,-0.07631055389841397,-0.13383582,0.055842356756329536,1,0.055237928677039846,0.04774256543411562,0.007495366036891937,0.0,Defense-first,Struggling,-0.1321632,0.06018574,0.29411764705882354,-0.08615698,-0.04712022,0.4117647058823529,-0.046006218,0.10730596,-0.11764705882352938,G9-12,Struggling,G9-12,Balanced
2022,12,2022_12_DEN_CAR,2022-11-27,CAR,DEN,23.0,10.0,1,33.0,CAR,DEN,1,7.0,23.0,10.0,1,81.0,2.3276973,0.028737003,78.0,13.365553,0.17135324,-0.1020280906620125,0.015598118305206299,-0.14261623,-0.1176262100537618,2022-11-27,CAR,DEN,23.0,10.0,1,33.0,DEN,CAR,0,7.0,10.0,23.0,0,78.0,-13.365553,-0.17135324,81.0,-2.3276973,-0.028737003,-0.026515843501935404,-0.0013877004384994507,-0.14261623,-0.025128144770860672,1,-0.0755122471600771,0.01698581874370575,-0.09249806528290112,0.0,Defense-first,Balanced strong,-0.1321632,0.06018574,0.29411764705882354,0.008978156,0.0035447453,0.4117647058823529,-0.14114136,0.056640998,-0.11764705882352938,G9-12,Struggling,G9-12,Balanced
2022,15,2022_15_PIT_CAR,2022-12-18,CAR,PIT,16.0,24.0,0,40.0,CAR,PIT,1,7.0,16.0,24.0,0,62.0,3.213696,0.051833805,83.0,-14.350475,-0.1728973,-0.04861127771437168,0.10356361077477534,0.2247311,-0.15217488755782446,2022-12-18,CAR,PIT,16.0,24.0,0,40.0,PIT,CAR,0,7.0,24.0,16.0,1,83.0,14.350475,0.1728973,62.0,-3.213696,-0.051833805,0.04562498380740484,-0.0047297049313783646,0.2247311,0.05035468935966492,0,-0.09423626152177653,0.1082933157061537,-0.20252957691748938,0.0,Defense-first,Defense-first,-0.1321632,0.06018574,0.29411764705882354,-0.060073335,0.00866737,0.5,-0.072089866,0.051518373,-0.20588235294117646,G13+,Offense-heavy,G13+,Balanced
2022,16,2022_16_DET_CAR,2022-12-24,CAR,DET,37.0,23.0,1,60.0,CAR,DET,1,6.0,37.0,23.0,1,88.0,26.551588,0.3017226,81.0,-11.504232,-0.14202756,0.06808978753785293,0.0020684093857804933,0.44375014,0.06602138032515843,2022-12-24,CAR,DET,37.0,23.0,1,60.0,DET,CAR,0,6.0,23.0,37.0,0,81.0,11.504232,0.14202756,88.0,-26.551588,-0.3017226,0.1243166799346606,0.061649177223443985,0.44375014,0.06266750395298004,1,-0.05622689239680767,-0.059580767837663494,0.003353876372178391,0.0,Defense-first,Struggling,-0.1321632,0.06018574,0.29411764705882354,-0.064279854,-0.06660803,0.17647058823529413,-0.06788334,0.12679377,0.11764705882352941,G13+,Balanced,G13+,Balanced
2023,2,2023_02_NO_CAR,2023-09-18,CAR,NO,17.0,20.0,0,37.0,CAR,NO,1,8.0,17.0,20.0,0,76.0,-3.8863456,-0.051136125,93.0,-0.9589362,-0.010311143,-0.1319793639704585,0.08185012886921565,-0.040824983,-0.21382949749628702,2023-09-18,CAR,NO,17.0,20.0,0,37.0,NO,CAR,0,8.0,20.0,17.0,1,93.0,0.9589362,0.010311143,76.0,3.8863456,0.051136125,-0.16285954664150873,0.20554561416308084,-0.040824983,-0.36840516328811646,0,0.03088018267105022,-0.12369548529386519,0.15457566579182944,0.0,Defense-first,Defense-first,-0.045235127,0.019636821,0.4117647058823529,-0.060466092,0.04357878,0.4117647058823529,0.015230965,-0.02394196,0.0,G1-4,Struggling,G1-4,Offense-heavy
2023,4,2023_04_MIN_CAR,2023-10-01,CAR,MIN,13.0,21.0,0,34.0,CAR,MIN,1,7.0,13.0,21.0,0,88.0,-16.165455,-0.18369836,58.0,5.086141,0.08769209,-0.08391053384790818,-0.0370073818291227,-0.27139044,-0.04690315450231234,2023-10-01,CAR,MIN,13.0,21.0,0,34.0,MIN,CAR,0,7.0,21.0,13.0,1,58.0,-5.086141,-0.08769209,88.0,16.165455,0.18369836,-0.010029607530062398,-0.04020368432005247,-0.27139044,0.030174077798922855,0,-0.07388092631784579,0.003196302490929767,-0.0770772323012352,0.0,Defense-first,Struggling,-0.045235127,0.019636821,0.4117647058823529,-0.010648313,-0.018145697,0.7222222222222222,-0.034586813,0.03778252,-0.3104575163398693,G1-4,Struggling,G1-4,Balanced
2023,8,2023_08_HOU_CAR,2023-10-29,CAR,HOU,15.0,13.0,1,28.0,CAR,HOU,1,14.0,15.0,13.0,1,82.0,-1.7036343,-0.020776028,71.0,3.0700395,0.043239992,-0.1173148825764656,-0.09379940976699193,-0.06401602,-0.023515470325946808,2023-10-29,CAR,HOU,15.0,13.0,1,28.0,HOU,CAR,0,14.0,13.0,15.0,0,71.0,-3.0700395,-0.043239992,82.0,1.7036343,0.020776028,0.02157518081367016,0.11661029358704884,-0.06401602,-0.09503511091073354,1,-0.13889006339013577,-0.21040970335404077,0.07151964058478673,0.0,Defense-first,Defense-first,-0.045235127,0.019636821,0.4117647058823529,-0.13101289,0.0178465,0.17647058823529413,0.08577776,0.0017903205,0.2352941176470588,G5-8,Struggling,G5-8,Offense-heavy
2023,9,2023_09_IND_CAR,2023-11-05,CAR,IND,13.0,27.0,0,40.0,CAR,IND,1,7.0,13.0,27.0,0,89.0,-15.855981,-0.17815709,80.0,0.15168393,0.0018960491,-0.06300743979712327,-0.10861677552262942,-0.18005314,0.04560933510462443,2023-11-05,CAR,IND,13.0,27.0,0,40.0,IND,CAR,0,7.0,27.0,13.0,1,80.0,-0.15168393,-0.0018960491,89.0,15.855981,0.17815709,-0.07142418002088864,-0.06946426133314769,-0.18005314,-0.001959917445977529,0,0.008416740223765373,-0.039152514189481735,0.04756925255060196,0.0,Defense-first,Defense-first,-0.045235127,0.019636821,0.4117647058823529,-0.15263714,0.02879525,0.23529411764705882,0.10740201,-0.009158429,0.1764705882352941,G5-8,Struggling,G9-12,Balanced
