season,week,game_id,team,team_game_number,segment,rolling_off_epa_4,rolling_def_epa_4,rolling_net_epa_4,dyn_cluster,dyn_cluster_name
2019,1,2019_01_DET_ARI,ARI,1,G1-4,,,,0,Balanced
2019,2,2019_02_ARI_BAL,ARI,2,G1-4,-0.09163710474967957,0.03797091916203499,-0.12960802018642426,1,Struggling
2019,3,2019_03_CAR_ARI,ARI,3,G1-4,0.00942961871623993,0.10321816243231297,-0.09378854185342789,0,Balanced
2019,4,2019_04_SEA_ARI,ARI,4,G1-4,-0.023091398179531097,0.16045269990960756,-0.18354409436384836,1,Struggling
2019,5,2019_05_ARI_CIN,ARI,5,G5-8,-0.04541432857513428,0.15944375563412905,-0.20485808327794075,1,Struggling
2019,6,2019_06_ATL_ARI,ARI,6,G5-8,0.048152096569538116,0.1744611244648695,-0.12630902975797653,0,Balanced
2019,7,2019_07_ARI_NYG,ARI,7,G5-8,0.08621404320001602,0.2120682578533888,-0.1258542165160179,0,Balanced
2019,8,2019_08_ARI_NO,ARI,8,G5-8,0.12878670915961266,0.09481114707887173,0.03397555649280548,0,Balanced
2019,9,2019_09_SF_ARI,ARI,9,G9-12,0.0750096756964922,0.11261422000825405,-0.037604548037052155,0,Balanced
2019,10,2019_10_ARI_TB,ARI,10,G9-12,0.05690575949847698,0.14343247562646866,-0.08652671799063683,0,Balanced
2019,11,2019_11_ARI_SF,ARI,11,G9-12,0.004688205197453499,0.06695687654428184,-0.062268673442304134,0,Balanced
2019,13,2019_13_LA_ARI,ARI,12,G9-12,-0.03756514564156532,0.12984908348880708,-0.16741422843188047,1,Struggling
2019,14,2019_14_PIT_ARI,ARI,13,G13+,-0.0766417346894741,0.12811111262999475,-0.20475284289568663,1,Struggling
2019,15,2019_15_CLE_ARI,ARI,14,G13+,-0.16829799860715866,0.05629765405319631,-0.22459564823657274,1,Struggling
2019,16,2019_16_ARI_SEA,ARI,15,G13+,-0.11030418798327446,0.07907197531312704,-0.18937615863978863,1,Struggling
2019,17,2019_17_ARI_LA,ARI,16,G13+,-0.05051182582974434,0.002957792952656746,-0.053469615057110786,0,Balanced
2019,1,2019_01_ATL_MIN,ATL,1,G1-4,,,,0,Balanced
2019,2,2019_02_PHI_ATL,ATL,2,G1-4,-0.22716975212097168,0.20226426422595978,-0.42943400144577026,1,Struggling
2019,3,2019_03_ATL_IND,ATL,3,G1-4,-0.12068331660702825,0.05039817467331886,-0.17108148336410522,1,Struggling
2019,4,2019_04_TEN_ATL,ATL,4,G1-4,0.05515492676446835,0.11999114602804184,-0.0648362139860789,0,Balanced
2019,5,2019_05_ATL_HOU,ATL,5,G5-8,0.00825431733392179,0.10437022987753153,-0.09611590951681137,0,Balanced
2019,6,2019_06_ATL_ARI,ATL,6,G5-8,0.08605354628525674,0.1790557699277997,-0.09300222247838974,0,Balanced
2019,7,2019_07_LA_ATL,ATL,7,G5-8,0.16932625137269497,0.270108780823648,-0.10078252851963043,0,Balanced
2019,8,2019_08_SEA_ATL,ATL,8,G5-8,0.0027865227311849594,0.24026089441031218,-0.23747437447309494,1,Struggling
2019,10,2019_10_ATL_NO,ATL,9,G9-12,0.06351361609995365,0.27688638120889664,-0.21337276697158813,0,Balanced
2019,11,2019_11_ATL_CAR,ATL,10,G9-12,0.04348375974223018,0.08609463274478912,-0.04261087626218796,0,Balanced
2019,12,2019_12_TB_ATL,ATL,11,G9-12,0.004949390422552824,-0.05262833088636398,0.0575777143239975,0,Balanced
2019,13,2019_13_NO_ATL,ATL,12,G9-12,0.031183916609734297,-0.03877943009138107,0.06996334344148636,0,Balanced
2019,14,2019_14_CAR_ATL,ATL,13,G13+,-0.06124974088743329,-0.09181606234051287,0.030566319823265076,2,Offense-heavy
2019,15,2019_15_ATL_SF,ATL,14,G13+,-0.02194877341389656,-0.038054024102166295,0.016105249524116516,0,Balanced
2019,16,2019_16_JAX_ATL,ATL,15,G13+,-0.044196659699082375,0.02056109136901796,-0.06475774943828583,0,Balanced
2019,17,2019_17_ATL_TB,ATL,16,G13+,0.04046325571835041,-0.03756834310479462,0.07803159952163696,0,Balanced
2019,1,2019_01_BAL_MIA,BAL,1,G1-4,,,,0,Balanced
2019,2,2019_02_ARI_BAL,BAL,2,G1-4,0.6602583527565002,-0.24775123596191406,0.9080095887184143,2,Offense-heavy
2019,3,2019_03_BAL_KC,BAL,3,G1-4,0.4143618792295456,-0.06862744688987732,0.4829893261194229,2,Offense-heavy
2019,4,2019_04_CLE_BAL,BAL,4,G1-4,0.34496594468752545,0.0500330924987793,0.29493285218874615,0,Balanced
2019,5,2019_05_BAL_PIT,BAL,5,G5-8,0.26106865401379764,0.13449835032224655,0.12657030671834946,0,Balanced
2019,6,2019_06_CIN_BAL,BAL,6,G5-8,0.07420393894426525,0.1652515046298504,-0.09104756265878677,0,Balanced
2019,7,2019_07_BAL_SEA,BAL,7,G5-8,0.07267995621077716,0.11145780421793461,-0.03877784311771393,0,Balanced
2019,9,2019_09_NE_BAL,BAL,8,G5-8,0.062443365110084414,-0.01310322992503643,0.07554659992456436,0,Balanced
2019,10,2019_10_BAL_CIN,BAL,9,G9-12,0.10741503536701202,-0.1371732745319605,0.24458830803632736,2,Offense-heavy
2019,11,2019_11_HOU_BAL,BAL,10,G9-12,0.2640768103301525,-0.19550605677068233,0.4595828726887703,2,Offense-heavy
2019,12,2019_12_BAL_LA,BAL,11,G9-12,0.3269149959087372,-0.2713354267179966,0.5982504263520241,2,Offense-heavy
2019,13,2019_13_SF_BAL,BAL,12,G9-12,0.40971897542476654,-0.27313661575317383,0.6828555911779404,2,Offense-heavy
2019,14,2019_14_BAL_BUF,BAL,13,G13+,0.36080316838342696,-0.2222410812973976,0.5830442532896996,2,Offense-heavy
2019,15,2019_15_NYJ_BAL,BAL,14,G13+,0.22394489322323352,-0.21212658286094666,0.4360714703798294,2,Offense-heavy
2019,16,2019_16_BAL_CLE,BAL,15,G13+,0.2240008843364194,-0.14864643290638924,0.37264731526374817,2,Offense-heavy
2019,17,2019_17_PIT_BAL,BAL,16,G13+,0.16884410951752216,-0.12815271317958832,0.2969968244433403,2,Offense-heavy
2019,19,2019_19_TEN_BAL,BAL,17,G13+,0.14336268417537212,-0.25749270245432854,0.4008553922176361,2,Offense-heavy
2019,1,2019_01_BUF_NYJ,BUF,1,G1-4,,,,0,Balanced
2019,2,2019_02_BUF_NYG,BUF,2,G1-4,-0.12582145631313324,-0.09981845319271088,-0.026003003120422363,1,Struggling
2019,3,2019_03_CIN_BUF,BUF,3,G1-4,0.020845241844654083,-0.0828687809407711,0.10371401906013489,2,Offense-heavy
2019,4,2019_04_NE_BUF,BUF,4,G1-4,0.0069725339611371355,-0.11997320999701817,0.1269457439581553,2,Offense-heavy
2019,5,2019_05_BUF_TEN,BUF,5,G5-8,-0.06142365001142025,-0.15917533449828625,0.097751684486866,2,Offense-heavy
2019,7,2019_07_MIA_BUF,BUF,6,G5-8,-0.05255825072526932,-0.15465372614562511,0.1020954754203558,2,Offense-heavy
2019,8,2019_08_PHI_BUF,BUF,7,G5-8,-0.042489491403102875,-0.12689213640987873,0.08440264873206615,2,Offense-heavy
2019,9,2019_09_WAS_BUF,BUF,8,G5-8,-0.08089136146008968,-0.04010538570582867,-0.040785977616906166,1,Struggling
2019,10,2019_10_BUF_CLE,BUF,9,G9-12,0.007868235930800438,0.0006303247064352036,0.007237909361720085,0,Balanced
2019,11,2019_11_BUF_MIA,BUF,10,G9-12,0.03837425634264946,0.03262822609394789,0.005746028386056423,0,Balanced
2019,12,2019_12_DEN_BUF,BUF,11,G9-12,0.05515032634139061,-0.03191170748323202,0.08706203009933233,0,Balanced
2019,13,2019_13_BUF_DAL,BUF,12,G9-12,0.12061652168631554,-0.15371462982147932,0.27433115150779486,2,Offense-heavy
2019,14,2019_14_BAL_BUF,BUF,13,G13+,0.140830896794796,-0.13532626535743475,0.27615716215223074,2,Offense-heavy
2019,15,2019_15_BUF_PIT,BUF,14,G13+,0.05351190268993378,-0.14888778887689114,0.20239969342947006,2,Offense-heavy
2019,16,2019_16_BUF_NE,BUF,15,G13+,-0.05368121340870857,-0.19586928747594357,0.14218807592988014,2,Offense-heavy
2019,17,2019_17_NYJ_BUF,BUF,16,G13+,-0.0719003404956311,-0.08713537082076073,0.015235032886266708,0,Balanced
2019,18,2019_18_BUF_HOU,BUF,17,G13+,-0.17779276776127517,-0.10428791865706444,-0.07350484654307365,1,Struggling
2019,1,2019_01_LA_CAR,CAR,1,G1-4,,,,0,Balanced
2019,2,2019_02_TB_CAR,CAR,2,G1-4,-0.1320319026708603,0.025816412642598152,-0.1578483134508133,1,Struggling
2019,3,2019_03_CAR_ARI,CAR,3,G1-4,-0.18369662016630173,0.03387571778148413,-0.21757233887910843,1,Struggling
2019,4,2019_04_CAR_HOU,CAR,4,G1-4,-0.030823821822802227,-0.0067939988027016325,-0.024029826124509174,0,Balanced
2019,5,2019_05_JAX_CAR,CAR,5,G5-8,-0.07494694367051125,-0.0791665711440146,0.004219625145196915,0,Balanced
2019,6,2019_06_CAR_TB,CAR,6,G5-8,0.004233889281749725,-0.09426598902791739,0.09849987551569939,2,Offense-heavy
2019,8,2019_08_CAR_SF,CAR,7,G5-8,0.059007000643759966,-0.1493957731872797,0.20840277150273323,2,Offense-heavy
2019,9,2019_09_TEN_CAR,CAR,8,G5-8,-0.13323222426697612,-0.08110744878649712,-0.05212477222084999,1,Struggling
2019,10,2019_10_CAR_GB,CAR,9,G9-12,-0.059625066351145506,0.006912143900990486,-0.06653720699250698,1,Struggling
2019,11,2019_11_ATL_CAR,CAR,10,G9-12,-0.11063493229448795,0.06193363852798939,-0.1725685689598322,1,Struggling
2019,12,2019_12_CAR_NO,CAR,11,G9-12,-0.17960464069619775,0.14776878245174885,-0.32737341709434986,1,Struggling
2019,13,2019_13_WAS_CAR,CAR,12,G9-12,-0.02447032416239381,0.1312661450356245,-0.15573646686971188,1,Struggling
2019,14,2019_14_CAR_ATL,CAR,13,G13+,-0.07224364625290036,0.1389007307589054,-0.21114437654614449,1,Struggling
2019,15,2019_15_SEA_CAR,CAR,14,G13+,-0.07918474171310663,0.13280245289206505,-0.2119871936738491,1,Struggling
2019,16,2019_16_CAR_IND,CAR,15,G13+,-0.0025849989615380764,0.16035554558038712,-0.16294055059552193,1,Struggling
2019,17,2019_17_NO_CAR,CAR,16,G13+,-0.08155772229656577,0.1572514809668064,-0.23880921304225922,1,Struggling
2019,1,2019_01_GB_CHI,CHI,1,G1-4,,,,0,Balanced
2019,2,2019_02_CHI_DEN,CHI,2,G1-4,-0.29548415541648865,-0.18669936060905457,-0.10878479480743408,1,Struggling
2019,3,2019_03_CHI_WAS,CHI,3,G1-4,-0.1368590695783496,-0.07110821269452572,-0.06575085688382387,1,Struggling
2019,4,2019_04_MIN_CHI,CHI,4,G1-4,-0.059939177706837654,-0.1381865181028843,0.07824733542899291,2,Offense-heavy
2019,5,2019_05_CHI_OAK,CHI,5,G5-8,-0.06108213169500232,-0.16752884071320295,0.10644670343026519,2,Offense-heavy
2019,7,2019_07_NO_CHI,CHI,6,G5-8,0.009726606076583266,-0.10676551423966885,0.11649211449548602,2,Offense-heavy
2019,8,2019_08_LAC_CHI,CHI,7,G5-8,-0.0502507749479264,-0.06186219956725836,0.011611418798565865,0,Balanced
2019,9,2019_09_CHI_PHI,CHI,8,G5-8,-0.10129649261943996,-0.013344873674213886,-0.08795162104070187,1,Struggling
2019,10,2019_10_DET_CHI,CHI,9,G9-12,-0.11322246002964675,0.06656392384320498,-0.17978638224303722,1,Struggling
2019,11,2019_11_CHI_LA,CHI,10,G9-12,-0.12771260552108288,0.013374142348766327,-0.14108674600720406,1,Struggling
2019,12,2019_12_NYG_CHI,CHI,11,G9-12,-0.13133756257593632,-0.07155542448163033,-0.05978213623166084,1,Struggling
2019,13,2019_13_CHI_DET,CHI,12,G9-12,-0.13974742218852043,-0.11601775698363781,-0.023729663342237473,1,Struggling
2019,14,2019_14_DAL_CHI,CHI,13,G13+,-0.08354097045958042,-0.13647430669516325,0.052933335304260254,2,Offense-heavy
2019,15,2019_15_CHI_GB,CHI,14,G13+,-0.05457094497978687,-0.07732070703059435,0.0227497611194849,0,Balanced
2019,16,2019_16_KC_CHI,CHI,15,G13+,-0.026022765785455704,-0.0734099792316556,0.04738721251487732,0,Balanced
2019,17,2019_17_CHI_MIN,CHI,16,G13+,-0.052130647003650665,0.039037651382386684,-0.09116829931735992,1,Struggling
2019,1,2019_01_CIN_SEA,CIN,1,G1-4,,,,0,Balanced
2019,2,2019_02_SF_CIN,CIN,2,G1-4,0.001085763331502676,-0.17049594223499298,0.1715817004442215,2,Offense-heavy
2019,3,2019_03_CIN_BUF,CIN,3,G1-4,-0.013514215359464288,0.14076203852891922,-0.1542762592434883,1,Struggling
2019,4,2019_04_CIN_PIT,CIN,4,G1-4,-0.07373683294281363,0.08691706508398056,-0.16065390408039093,1,Struggling
2019,5,2019_05_ARI_CIN,CIN,5,G5-8,-0.15319547534454614,0.08877836726605892,-0.2419738434255123,1,Struggling
2019,6,2019_06_CIN_BAL,CIN,6,G5-8,-0.1289568175561726,0.20205950178205967,-0.33101631700992584,1,Struggling
2019,7,2019_07_JAX_CIN,CIN,7,G5-8,-0.14809788390994072,0.12964686565101147,-0.27774474769830704,1,Struggling
2019,8,2019_08_CIN_LA,CIN,8,G5-8,-0.1805153675377369,0.14103787718340755,-0.32155323773622513,1,Struggling
2019,10,2019_10_BAL_CIN,CIN,9,G9-12,-0.0730491541326046,0.21256989939138293,-0.2856190502643585,1,Struggling
2019,11,2019_11_CIN_OAK,CIN,10,G9-12,-0.18707668967545033,0.2767743985168636,-0.46385109424591064,1,Struggling
2019,12,2019_12_PIT_CIN,CIN,11,G9-12,-0.21664605662226677,0.24471514718607068,-0.46136120706796646,1,Struggling
2019,13,2019_13_NYJ_CIN,CIN,12,G9-12,-0.23018056526780128,0.22117791790515184,-0.45135848969221115,1,Struggling
2019,14,2019_14_CIN_CLE,CIN,13,G13+,-0.2460282165557146,0.0870542312040925,-0.33308245241642,1,Struggling
2019,15,2019_15_NE_CIN,CIN,14,G13+,-0.15933962375856936,-0.034371926449239254,-0.12496769428253174,1,Struggling
2019,16,2019_16_CIN_MIA,CIN,15,G13+,-0.16265659988857806,-0.03258603811264038,-0.13007055968046188,1,Struggling
2019,17,2019_17_CLE_CIN,CIN,16,G13+,-0.05420788121409714,0.029622647911310196,-0.08383052796125412,1,Struggling
2019,1,2019_01_TEN_CLE,CLE,1,G1-4,,,,0,Balanced
2019,2,2019_02_CLE_NYJ,CLE,2,G1-4,-0.35187843441963196,0.13506536185741425,-0.486943781375885,1,Struggling
2019,3,2019_03_LA_CLE,CLE,3,G1-4,-0.19756792299449444,-0.11460284143686295,-0.08296507596969604,1,Struggling
2019,4,2019_04_CLE_BAL,CLE,4,G1-4,-0.18744359289606413,-0.06160058577855428,-0.12584300339221954,1,Struggling
2019,5,2019_05_CLE_SF,CLE,5,G5-8,-0.04360916372388601,-0.04385624383576214,0.00024707987904548645,0,Balanced
2019,6,2019_06_SEA_CLE,CLE,6,G5-8,-0.08427135553210974,-0.02151455287821591,-0.06275680288672447,1,Struggling
2019,8,2019_08_CLE_NE,CLE,7,G5-8,-0.08574834559112787,0.117787767900154,-0.20353611186146736,1,Struggling
2019,9,2019_09_CLE_DEN,CLE,8,G5-8,-0.11098701599985361,0.09908988396637142,-0.21007689833641052,1,Struggling
2019,10,2019_10_BUF_CLE,CLE,9,G9-12,-0.2156875543296337,0.10469481535255909,-0.32038236409425735,1,Struggling
2019,11,2019_11_PIT_CLE,CLE,10,G9-12,-0.0754908574745059,0.05650283955037594,-0.1319936951622367,1,Struggling
2019,12,2019_12_MIA_CLE,CLE,11,G9-12,-0.09011378325521946,-0.12226940877735615,0.03215562645345926,2,Offense-heavy
2019,13,2019_13_CLE_PIT,CLE,12,G9-12,0.03810008056461811,-0.12833138089627028,0.16643146518617868,2,Offense-heavy
2019,14,2019_14_CIN_CLE,CLE,13,G13+,0.02992695104330778,-0.12897369544953108,0.15890064928680658,2,Offense-heavy
2019,15,2019_15_CLE_ARI,CLE,14,G13+,0.03179754503071308,-0.139718595193699,0.17151614278554916,2,Offense-heavy
2019,16,2019_16_BAL_CLE,CLE,15,G13+,0.08473402075469494,0.062281382037326694,0.022452641278505325,0,Balanced
2019,17,2019_17_CLE_CIN,CLE,16,G13+,-0.010472400113940239,0.14489438920281827,-0.15536678954958916,1,Struggling
2019,1,2019_01_NYG_DAL,DAL,1,G1-4,,,,0,Balanced
2019,2,2019_02_DAL_WAS,DAL,2,G1-4,0.4084811508655548,0.12706135213375092,0.2814198136329651,0,Balanced
2019,3,2019_03_MIA_DAL,DAL,3,G1-4,0.35712550580501556,0.11204691603779793,0.24507859349250793,0,Balanced
2019,4,2019_04_DAL_NO,DAL,4,G1-4,0.3128753701845805,-0.02306484927733739,0.33594022194544476,2,Offense-heavy
2019,5,2019_05_GB_DAL,DAL,5,G5-8,0.19153689965605736,-0.05176905728876591,0.24330595880746841,2,Offense-heavy
2019,6,2019_06_DAL_NYJ,DAL,6,G5-8,0.1039617620408535,-0.05421815998852253,0.15817992016673088,2,Offense-heavy
2019,7,2019_07_PHI_DAL,DAL,7,G5-8,0.05279240570962429,-0.031108170747756958,0.08390057645738125,0,Balanced
2019,9,2019_09_DAL_NYG,DAL,8,G5-8,0.03153551556169987,-0.047103606164455414,0.07863912545144558,0,Balanced
2019,10,2019_10_MIN_DAL,DAL,9,G9-12,0.10136683657765388,-0.0731632299721241,0.17453007213771343,2,Offense-heavy
2019,11,2019_11_DAL_DET,DAL,10,G9-12,0.1294778771698475,-0.043290603905916214,0.17276848666369915,2,Offense-heavy
2019,12,2019_12_DAL_NE,DAL,11,G9-12,0.17213683016598225,-0.07300054281949997,0.24513737857341766,2,Offense-heavy
2019,13,2019_13_BUF_DAL,DAL,12,G9-12,0.10428706370294094,-0.018738210201263428,0.12302527576684952,0,Balanced
2019,14,2019_14_DAL_CHI,DAL,13,G13+,0.06750401854515076,0.0841127559542656,-0.016608737409114838,0,Balanced
2019,15,2019_15_LA_DAL,DAL,14,G13+,0.04490013234317303,0.03634147346019745,0.008558658882975578,0,Balanced
2019,16,2019_16_DAL_PHI,DAL,15,G13+,0.054923420771956444,-0.004872988909482956,0.0597964096814394,0,Balanced
2019,17,2019_17_WAS_DAL,DAL,16,G13+,0.048259062692523,0.042369529604911804,0.005889533087611198,0,Balanced
2019,1,2019_01_DEN_OAK,DEN,1,G1-4,,,,0,Balanced
2019,2,2019_02_CHI_DEN,DEN,2,G1-4,0.12802933156490326,0.3091336488723755,-0.18110431730747223,0,Balanced
2019,3,2019_03_DEN_GB,DEN,3,G1-4,0.0862561333924532,0.16544983256608248,-0.07919369917362928,0,Balanced
2019,4,2019_04_JAX_DEN,DEN,4,G1-4,0.020803599307934444,0.1649618875235319,-0.1441582857320706,0,Balanced
2019,5,2019_05_DEN_LAC,DEN,5,G5-8,0.026446950621902943,0.1653304942883551,-0.13888354180380702,0,Balanced
2019,6,2019_06_TEN_DEN,DEN,6,G5-8,-0.002758392132818699,-0.006019269581884146,0.0032608811743557453,0,Balanced
2019,7,2019_07_KC_DEN,DEN,7,G5-8,-0.053064996376633644,-0.11254026740789413,0.05947527475655079,2,Offense-heavy
2019,8,2019_08_DEN_IND,DEN,8,G5-8,-0.124619260430336,-0.1556989005766809,0.031079644337296486,2,Offense-heavy
2019,9,2019_09_CLE_DEN,DEN,9,G9-12,-0.16880310513079166,-0.2237628954462707,0.054959794506430626,2,Offense-heavy
2019,11,2019_11_DEN_MIN,DEN,10,G9-12,-0.1636559683829546,-0.13742355117574334,-0.026232415810227394,1,Struggling
2019,12,2019_12_DEN_BUF,DEN,11,G9-12,-0.13884743116796017,-0.021731059532612562,-0.11711637116968632,1,Struggling
2019,13,2019_13_LAC_DEN,DEN,12,G9-12,-0.12332948856055737,0.0023021791130304337,-0.12563166953623295,1,Struggling
2019,14,2019_14_DEN_HOU,DEN,13,G13+,-0.1404509749263525,0.031157431658357382,-0.17160840705037117,1,Struggling
2019,15,2019_15_DEN_KC,DEN,14,G13+,-0.08490118756890297,0.024046109523624182,-0.10894729569554329,1,Struggling
2019,16,2019_16_DET_DEN,DEN,15,G13+,-0.13601423427462578,0.04258211562409997,-0.1785963475704193,1,Struggling
2019,17,2019_17_OAK_DEN,DEN,16,G13+,-0.013376284390687943,-0.0021088398061692715,-0.011267442256212234,0,Balanced
2019,1,2019_01_DET_ARI,DET,1,G1-4,,,,0,Balanced
2019,2,2019_02_LAC_DET,DET,2,G1-4,0.03797091916203499,-0.09163710474967957,0.12960802018642426,2,Offense-heavy
2019,3,2019_03_DET_PHI,DET,3,G1-4,0.021677234675735235,-0.06109999865293503,0.0827772319316864,0,Balanced
2019,4,2019_04_KC_DET,DET,4,G1-4,0.03427511795113484,-0.09202242890993755,0.12629754344622293,2,Offense-heavy
2019,6,2019_06_DET_GB,DET,5,G5-8,0.001477821497246623,-0.04102677293121815,0.04250459372997284,0,Balanced
2019,7,2019_07_MIN_DET,DET,6,G5-8,-0.008813363849185407,-0.023766390047967434,0.014953026548027992,0,Balanced
2019,8,2019_08_NYG_DET,DET,7,G5-8,0.030363167519681156,0.09593126643449068,-0.0655680987983942,0,Balanced
2019,9,2019_09_DET_OAK,DET,8,G5-8,0.035994798759929836,0.12868621153756976,-0.09269141033291817,0,Balanced
2019,10,2019_10_DET_CHI,DET,9,G9-12,0.09346710599493235,0.15782482689246535,-0.06435772031545639,0,Balanced
2019,11,2019_11_DAL_DET,DET,10,G9-12,0.055164266377687454,0.14592127362266183,-0.09075700677931309,0,Balanced
2019,12,2019_12_DET_WAS,DET,11,G9-12,0.03230001777410507,0.10179640213027596,-0.0694963838905096,0,Balanced
2019,13,2019_13_CHI_DET,DET,12,G9-12,-0.010611126199364662,0.044865116477012634,-0.055476244539022446,0,Balanced
2019,14,2019_14_DET_MIN,DET,13,G13+,-0.048291620798408985,0.015889188274741173,-0.06418081000447273,0,Balanced
2019,15,2019_15_TB_DET,DET,14,G13+,-0.06572498101741076,0.02049345802515745,-0.0862184390425682,1,Struggling
2019,16,2019_16_DET_DEN,DET,15,G13+,-0.1759621286764741,0.016433666460216045,-0.19239580258727074,1,Struggling
2019,17,2019_17_GB_DET,DET,16,G13+,-0.17637018766254187,0.11815309058874846,-0.29452328383922577,1,Struggling
2019,1,2019_01_GB_CHI,GB,1,G1-4,,,,0,Balanced
2019,2,2019_02_MIN_GB,GB,2,G1-4,-0.18669936060905457,-0.29548415541648865,0.10878479480743408,2,Offense-heavy
2019,3,2019_03_DEN_GB,GB,3,G1-4,-0.1543632484972477,-0.18235377594828606,0.02799052745103836,2,Offense-heavy
2019,4,2019_04_PHI_GB,GB,4,G1-4,-0.048246833185354866,-0.15826967358589172,0.11002283791701,2,Offense-heavy
2019,5,2019_05_GB_DAL,GB,5,G5-8,0.0067345816642045975,-0.04587108641862869,0.05260566622018814,0,Balanced
2019,6,2019_06_DET_GB,GB,6,G5-8,0.08272565715014935,0.042545102536678314,0.04018055275082588,0,Balanced
2019,7,2019_07_OAK_GB,GB,7,G5-8,0.10758354794234037,0.0590524961007759,0.048531049862504005,0,Balanced
2019,8,2019_08_GB_KC,GB,8,G5-8,0.21158318500965834,0.1405331128044054,0.07105007208883762,0,Balanced
2019,9,2019_09_GB_LAC,GB,9,G9-12,0.24196263309568167,0.08984319388400763,0.15211944095790386,0,Balanced
2019,10,2019_10_CAR_GB,GB,10,G9-12,0.19684359710663557,0.13874860375653952,0.058094995096325874,0,Balanced
2019,12,2019_12_GB_SF,GB,11,G9-12,0.2488686703145504,0.13471005065366626,0.11415862292051315,0,Balanced
2019,13,2019_13_GB_NYG,GB,12,G9-12,0.024903368204832077,0.12403772352263331,-0.09913435578346252,0,Balanced
2019,14,2019_14_WAS_GB,GB,13,G13+,0.016617532819509506,0.07505396520718932,-0.05843643844127655,0,Balanced
2019,15,2019_15_CHI_GB,GB,14,G13+,0.049348942935466766,-0.002533170860260725,0.05188210681080818,0,Balanced
2019,16,2019_16_GB_MIN,GB,15,G13+,-0.022022027522325516,-0.027308817021548748,0.005286781117320061,0,Balanced
2019,17,2019_17_GB_DET,GB,16,G13+,0.016799885779619217,-0.2075057988986373,0.22430568002164364,2,Offense-heavy
2019,19,2019_19_SEA_GB,GB,17,G13+,-0.031178995966911316,-0.216880708001554,0.18570171110332012,2,Offense-heavy
2019,20,2019_20_GB_SF,GB,18,G13+,0.019769322127103806,-0.1485700774937868,0.16833939962089062,2,Offense-heavy
2019,1,2019_01_HOU_NO,HOU,1,G1-4,,,,0,Balanced
2019,2,2019_02_JAX_HOU,HOU,2,G1-4,0.2834434509277344,0.2533085346221924,0.030134916305541992,0,Balanced
2019,3,2019_03_HOU_LAC,HOU,3,G1-4,0.0975801907479763,0.08100708946585655,0.01657310128211975,0,Balanced
2019,4,2019_04_CAR_HOU,HOU,4,G1-4,0.14138037711381912,0.06080447261532148,0.08057590325673421,0,Balanced
2019,5,2019_05_ATL_HOU,HOU,5,G5-8,0.03196421079337597,-0.0062257228419184685,0.03818993270397186,0,Balanced
2019,6,2019_06_HOU_KC,HOU,6,G5-8,0.08635495416820049,-0.04854606557637453,0.1349010169506073,2,Offense-heavy
2019,7,2019_07_HOU_IND,HOU,7,G5-8,0.16715849190950394,-0.014913376420736313,0.18207186460494995,0,Balanced
2019,8,2019_08_OAK_HOU,HOU,8,G5-8,0.1159103736281395,0.00013889465481042862,0.11577147617936134,0,Balanced
2019,9,2019_09_HOU_JAX,HOU,9,G9-12,0.23573798313736916,0.10898235160857439,0.12675562873482704,0,Balanced
2019,11,2019_11_HOU_BAL,HOU,10,G9-12,0.16326040402054787,0.018277174793183804,0.1449832282960415,0,Balanced
2019,12,2019_12_IND_HOU,HOU,11,G9-12,0.0025286488234996796,0.11089862883090973,-0.10836998000741005,0,Balanced
2019,13,2019_13_NE_HOU,HOU,12,G9-12,0.013476572930812836,0.09768431447446346,-0.08420774154365063,0,Balanced
2019,14,2019_14_DEN_HOU,HOU,13,G13+,0.006854888051748276,0.05408632941544056,-0.047231441363692284,0,Balanced
2019,15,2019_15_HOU_TEN,HOU,14,G13+,-0.060757468454539776,0.18728362955152988,-0.24804109893739223,1,Struggling
2019,16,2019_16_HOU_TB,HOU,15,G13+,0.07230537477880716,0.1081565897911787,-0.035851215943694115,0,Balanced
2019,17,2019_17_TEN_HOU,HOU,16,G13+,-0.005784033797681332,0.05005159601569176,-0.05583563074469566,0,Balanced
2019,18,2019_18_BUF_HOU,HOU,17,G13+,-0.05357141047716141,0.16200771555304527,-0.21557912603020668,1,Struggling
2019,19,2019_19_HOU_KC,HOU,18,G13+,-0.04938402306288481,0.1033715782687068,-0.15275560040026903,1,Struggling
2019,1,2019_01_IND_LAC,IND,1,G1-4,,,,0,Balanced
2019,2,2019_02_IND_TEN,IND,2,G1-4,0.26829320192337036,0.2159501165151596,0.052343085408210754,0,Balanced
2019,3,2019_03_ATL_IND,IND,3,G1-4,0.12359589245170355,0.06991754099726677,0.053678352385759354,0,Balanced
2019,4,2019_04_OAK_IND,IND,4,G1-4,0.16878962454696497,0.1822221651673317,-0.013432539999485016,0,Balanced
2019,5,2019_05_IND_KC,IND,5,G5-8,0.11489154445007443,0.16910692490637302,-0.05421538092195988,0,Balanced
2019,7,2019_07_HOU_IND,IND,6,G5-8,0.05034896405413747,0.0937330536544323,-0.043384090065956116,0,Balanced
2019,8,2019_08_DEN_IND,IND,7,G5-8,0.07577639911323786,0.11875888146460056,-0.04298248328268528,0,Balanced
2019,9,2019_09_IND_PIT,IND,8,G5-8,-0.01547278929501772,-0.01628856547176838,0.0008157752454280853,0,Balanced
