season,team,segment,seg_games,seg_off_roll3_mean,seg_def_roll3_mean,seg_net_roll3_mean,cluster_id,cluster_name
2019,NYG,G13+,4,-0.04044119563574592,0.041421399102546275,-0.08186259244879086,2,Cluster_2
2019,NYG,G5-8,4,-0.12746296916157007,-0.06901606731116772,-0.05844690029819806,2,Cluster_2
2019,NYG,G9-12,4,-0.15676058363169432,-0.014893045862360546,-0.1418675361201167,2,Cluster_2
2019,NYJ,G1-4,4,-0.25350572417179745,-0.02902943082153797,-0.2244762976964315,2,Cluster_2
2019,NYJ,G13+,4,-0.0606032110323819,-0.05552099060150795,-0.005082220770418644,2,Cluster_2
2019,NYJ,G5-8,4,-0.2590739006797473,0.00978249233836929,-0.26885638758540154,2,Cluster_2
2019,NYJ,G9-12,4,-0.061777314481635884,-0.059141655918210745,-0.002635657166441291,1,Cluster_1
2019,PHI,G1-4,4,0.0013516197601954143,0.018528455247481663,-0.017176834245522816,0,Cluster_0
2019,PHI,G13+,5,0.02476007314398885,-0.009677303334077202,0.03443737626075745,0,Cluster_0
2019,PHI,G5-8,4,-0.007409848893682163,-0.04851648956537247,0.041106635704636574,1,Cluster_1
2019,PHI,G9-12,4,-0.06629095589354013,-0.05804477073252201,-0.00824619208772977,2,Cluster_2
2019,PIT,G1-4,4,-0.1298668347299099,0.023366811995704968,-0.15323364237944284,2,Cluster_2
2019,PIT,G13+,4,-0.12504575517959893,-0.15057991507152715,0.025534159193436306,1,Cluster_1
2019,PIT,G5-8,4,-0.047946924731756255,-0.1332062204989294,0.08525929227471352,1,Cluster_1
2019,PIT,G9-12,4,-0.1635557982760171,-0.20346942978600663,0.03991363135476907,1,Cluster_1
2019,SEA,G1-4,4,-0.018458849440018337,0.01008047784368197,-0.028539327283700306,2,Cluster_2
2019,SEA,G13+,6,-0.030950251552793715,-0.0031105129876070566,-0.027839738875627518,2,Cluster_2
2019,SEA,G5-8,4,0.038317657851924494,-0.006979349690179031,0.04529700552423795,0,Cluster_0
2019,SEA,G9-12,4,-0.003464954284330208,-0.02301914275934299,0.01955418847501278,0,Cluster_0
2019,SF,G1-4,4,0.013974810640017191,-0.19695676366488138,0.2109315743048986,1,Cluster_1
2019,SF,G13+,7,0.11462950094469956,0.013610350799613768,0.10101914850418413,0,Cluster_0
2019,SF,G5-8,4,-0.015649478882551193,-0.3365313609441122,0.3208818833033244,1,Cluster_1
2019,SF,G9-12,4,0.01081301582356294,-0.14126975508406758,0.15208276733756065,1,Cluster_1
2019,TB,G1-4,4,-0.09964270889759064,-0.03927202274401983,-0.06037068615357081,2,Cluster_2
2019,TB,G13+,4,-0.027352958219125867,-0.1475040795824801,0.12015111701718222,1,Cluster_1
2019,TB,G5-8,4,0.05103950165600205,0.03796525998041034,0.01307424282034238,0,Cluster_0
2019,TB,G9-12,4,0.015642356437941395,0.06574024384220441,-0.05009788709382216,0,Cluster_0
2019,TEN,G1-4,4,-0.02651026596625646,-0.09764168908198674,0.07113142932454745,1,Cluster_1
2019,TEN,G13+,7,0.12098338191918587,-0.025889387265557336,0.14687276844467437,0,Cluster_0
2019,TEN,G5-8,4,-0.10936568987866242,-0.071821389409403,-0.037544298606614276,2,Cluster_2
2019,TEN,G9-12,4,0.00877478128919999,0.020156934391707182,-0.011382152636845905,0,Cluster_0
2019,WAS,G1-4,4,0.002330136795838674,0.1382901749263207,-0.1359600375096003,2,Cluster_2
2019,WAS,G13+,4,-0.018990705410639443,0.015069994144141674,-0.03406070110698541,2,Cluster_2
